_key,strokes,grade,freq,jlpt_old,jlpt_new,meanings/0,meanings/1,readings_on/0,readings_on/1,readings_kun/0,readings_kun/1,wk_level,wk_meanings/0,wk_readings_on/0,wk_readings_on/1,wk_readings_kun/0,wk_radicals/0,readings_kun/2,wk_readings_kun/1,readings_kun/3,readings_kun/4,readings_kun/5,meanings/2,meanings/3,meanings/4,meanings/5,readings_on/2,wk_meanings/1,wk_radicals/1,readings_kun/6,readings_kun/7,readings_kun/8,readings_kun/9,readings_kun/10,readings_kun/11,readings_kun/12,readings_kun/13,readings_kun/14,wk_meanings/2,wk_readings_kun/2,wk_readings_kun/3,wk_readings_kun/4,wk_meanings/3,readings_on/3,readings_on/4,meanings/6,meanings/7,meanings/8,meanings/9,meanings/10,meanings/11,meanings/12,wk_readings_on/2,wk_radicals/2,wk_radicals/3,wk_meanings/4,readings_kun/15,readings_kun/16,readings_kun/17,meanings/13,wk_radicals/4,wk_readings_kun/5,readings_on/5,readings_on/6
顳,27,,,,,Temple (of Head),,しょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
颪,12,,,,,Wind From Mountains,(kokuji),,,おろし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
颱,14,,,,,Typhoon,,たい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
颶,17,,,,,Storm,,ぐ,く,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飄,20,,,,,Turn Over,Wave,ひょう,,ひるが.える,つむじかぜ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飃,20,,,,,Whirlwind,Cyclone,ひょう,,ひるが.える,つむじかぜ,,,,,,,,,,,,Floating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飆,21,,,,,Whirlwind,,ひょう,,つむじかぜ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飩,13,,,,,Japanese Noodles,,どん,とん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
飫,13,,,,,Satiety,,よう,お,あき.る,,,,,,,,,,,,,,,,,よ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餃,15,,,,,Gyoza,,ぎょう,きょう,,,,,,,,,,,,,,,,,,こう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餉,15,,,,,(dried) Boiled Rice,,しょう,,け,かれい,,,,,,,かれい.い,,べんとう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餒,16,,,,,Hunger,Spoil,だい,い,う.える,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餔,16,,,,,Eat,Late Afternoon Meal,ほ,ふ,く.う,ゆうめし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餘,16,,,,,Surplus,Excess,よ,,あま.る,あま.り,,,,,,,あま.す,,,,,Remainder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餡,17,,,,,Bean Jam,,あん,かん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餝,16,,,,,Decorate,Ornament,こう,しき,かざり,かざ.る,,,,,,,,,,,,Adorn,Embellish,,,しょく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餞,17,,,,,Farewell Gift,,せん,,はなむけ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餤,17,,,,,Eat,Feed,たん,,,,,,,,,,,,,,,Advance,Lure,Incite,Food Baked In Dough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餠,17,,,,,Rice Cake,,へい,ひょう,もち,もちい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餬,18,,,,,Rice Broth,,こ,,かゆ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餮,18,,,,,Voracious,Gluttonous,てつ,,むさぼ.る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餽,19,,,,,Give,Provide,き,,おく.る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
餾,19,,,,,Steaming Rice,,りゅう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饂,19,,,,,Japanese Noodles,(kokuji),うん,,うどん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饉,20,,,,,Hunger,,きん,,う.える,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饅,20,,,,,Bean-jam Dumpling,Manjuu,まん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饐,21,,,,,Go Bad,Sour,い,えい,す.える,むせ.ぶ,,,,,,,,,,,,,,,,えつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饋,21,,,,,Give,Provide,き,,おく.る,,,,,,,,,,,,,Offer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饑,21,,,,,Hunger,Thirst,き,,う.える,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饒,21,,,,,Abundant,,じょう,にょう,ゆたか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饌,21,,,,,Food,Offering,せん,さん,そな.える,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
饕,22,,,,,Be Greedy,Be Ravenous,とう,,むさぼ.る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馗,11,,,,,Road,,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馘,17,,,,,Behead,Dismiss,かく,きょく,くびき.る,みみき.る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馥,18,,,,,Perfume,,くく,ひょく,か,かお.る,,,,,,,,,,,,,,,,ふく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馭,12,,,,,Driving (horse),,ぎょ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馮,12,,,,,Displeasure,Proper Name,ひょう,ふ,たの.む,よ.る,,,,,,,,,,,,,,,,ふう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
馼,14,,,,,Zebra With Yellow Eyes And Red Mane,,ぶん,もん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駟,15,,,,,Four Horses,,し,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駛,15,,,,,Run Fast,,し,,は.せる,はや.い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駝,15,,,,,Hunchback,Load,だ,た,せむし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駘,15,,,,,Stupid,,たい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駑,15,,,,,Slow Horse,Foolish Fellow,ど,,にぶ.い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駭,16,,,,,Be Surprised,,がい,かい,おどろ.く,おどろ.かす,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駮,16,,,,,Spots,,かく,はく,ぶち,まだら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駱,16,,,,,White Horse,,らく,,かわらげ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駲,16,,,,,Horse's Buttocks,Horse's Tail,しゅう,じゅん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駻,17,,,,,Rage,Run Wild,かん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駸,17,,,,,Speed,Horses Running,しん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騁,17,,,,,Run Fast,Gallop,てい,,はせ.る,,,,,,,,,,,,,As One Pleases,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騏,18,,,,,Fast Horse,,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騅,18,,,,,Grey Horse,,すい,,あしげ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
駢,16,,,,,Two-horse Carriage,,へん,,なら.ぶ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騙,19,,,,,Deceive,,へん,,かた.る,だま.す,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騫,20,,,,,Lift Up,Err,けん,,,,,,,,,,,,,,,Hopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騷,20,10,,,,Harass,Bother,そう,,さわ.ぐ,うれい,,,,,,,さわが.しい,,,,,Annoy,Disturb,Agitate,Sad,,,,,,,,,,,,,,,,,,,,Grieved,,,,,,,,,,,,,,,,,,
驅,21,,,,,Spur A Horse On,Expel,く,,か.ける,か.る,,,,,,,,,,,,Drive Away,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驂,21,,,,,Extra Driver Or Horse,,さん,,そえうま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驀,20,,,,,Going Straight Forward,,ばく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驃,21,,,,,White Horse,,ひょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
騾,21,,,,,Mule,,ら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驕,22,,,,,Pride,Haughtiness,きょう,,おご.る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驍,22,9,,,,Strong,Good Horse,ぎょう,きょう,たけし,つよ.い,,,,,,,,,,,,Gallant,Brave,Ferocious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驛,23,,,,,Station,,えき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驗,23,10,,,,Verification,Effect,けん,げん,あかし,しるし,,,,,,,ため.す,,ためし,,,Testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驟,24,,,,,Run,Suddenly,しゅう,,にわか,はせ.る,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驢,26,,,,,Donkey,,ろ,りょ,うさぎうま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驥,26,,,,,Fast Horse,Talent,き,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驤,27,,,,,Lift One's Head,,じょう,しょう,あ.がる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驩,27,,,,,Greetings,Be Happy,かん,,よろこ.ぶ,,,,,,,,,,,,,Celebrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驫,30,,,,,Many Horses,,しょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
驪,29,,,,,Black Horse,,り,れい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
骭,13,,,,,Leg,Shin,かん,,はぎ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
骰,14,,,,,Dice,Bones,とう,,さい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
骼,16,,,,,Bleached Bones,,かく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髀,18,,,,,Thigh,,ひ,へい,もも,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髏,21,,,,,Skull,,ろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髑,23,,,,,Skull,,どく,とく,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髓,23,,,,,Marrow,Pith,ずい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
體,23,,,,,The Body,Substance,たい,てい,からだ,かたち,,,,,,,,,,,,Object,Reality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髞,23,,,,,Hurry,High,そう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髟,10,,,,,Hair Hanging Long,Mane,ひゅう,ひょう,,,,,,,,,,,,,,Long Hair Radical (no.190),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髢,13,,,,,Wig,,てい,せき,かもじ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髣,14,,,,,Dimly,,ほう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髦,14,,,,,Bangs,Long Hair,ぼう,もう,たれがみ,,,,,,,,,,,,,Excellence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髯,15,,,,,Beard,Mustache,ぜん,,ひげ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髫,15,,,,,Children's Long Hair,Small Child,ちょう,,うな.る,うな.い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髮,15,10,,,,Hair,,はつ,,かみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髴,15,,,,,Dimly,,ふつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髱,15,,,,,Topknot,Bun,ほう,,たぼ,,,,,,,,,,,,,Coiled Hairknot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髷,16,,,,,Topknot,,きょく,,まげ,わげ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
髻,16,,,,,Samurai Topknot,,けい,きつ,たぶさ,みずら,,,,,,,もとどり,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬆,18,,,,,Loose,Dishevelled,しょう,そう,,,,,,,,,,,,,,Pore,Cavity In Overboiled Daikon,,,しゅ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬘,21,,,,,Wig,Hair Piece,ばん,まん,かつら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬚,22,,,,,Beard,Mustache,しゅ,す,ひげ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬟,23,,,,,Topknot,Chignon,かん,,わげ,みずら,,,,,,,,,,,,Male Hairstyle Of Looped Ponytails,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬢,24,,,,,Sideburns,,びん,ひん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬣,25,,,,,Mane,,りょう,,たてがみ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬥,10,,,,,Broken Gate Radical (no. 191),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬧,15,,,,,Quarrel,Dispute Hotly,とう,どう,さわが.しい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬨,16,,,,,Fight,War Cry,こう,ぐ,とき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬩,18,,,,,Quarrel,,けき,かく,せめ.ぐ,,,,,,,,,,,,,,,,,げき,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬪,20,,,,,Fighting,,とう,,たたか.う,あらそ.う,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬮,26,,,,,Lottery,Lot,きゅう,,くじ,,,,,,,,,,,,,Raffle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬯,10,,,,,Fragrant Herbs,Spiced Liqueur,ちょう,,かおりぐさ,,,,,,,,,,,,,Grow,Spread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鬲,10,,,,,Tripod,,かく,れき,かなえ,へだ.てる,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魄,15,,,,,Soul,Spirit,はく,たく,たましい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魃,15,,,,,(god Of) Drought,,はつ,ばつ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魏,18,,2075,,,High,Large,ぎ,,たか.い,,,,,,,,,,,,,Kingdom Of Wei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魍,18,,,,,Spirits Of Mountains And Streams,,もう,ぼう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魎,18,,,,,Spirits Of Trees And Rocks,,りょう,,こだま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魑,21,,,,,Mountain Spirits,,ち,,すだま,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魘,24,,,,,Have A Nightmare,,えん,よう,うな.される,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
魴,15,,,,,Type Of Sea Bream,,ほう,,かがみたい,おしきうお,,,,,,,かがみだい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮓,16,,,,,Sushi,Seasoned Rice,さ,,すし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮃,16,,,,,Flounder,Flatfish,ひょう,へい,ひらめ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮑,16,,,,,Abalone,,ほ,ほう,あわび,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮖,16,,,,,Bullhead,(kokuji),,,かじか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮗,16,,,,,Gizzard Shad,(kokuji),,,このしろ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮟,17,,,,,Angler-fish,,あん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮠,17,,,,,Dace (carp),(kokuji),かい,げ,はえ,はや,,,,,,,,,,,,,,,,がい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮨,17,,,,,Sushi,Seasoned Rice,し,き,すし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮴,17,,,,,Bullhead,Rockfish,,,めばる,まて,,,,,,,こち,,ごり,,,Razor Clam,Flathead,(kokuji),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯀,18,,,,,Large Mythical Fish,Proper Name,こん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯊,18,,,,,Goby (fish),,さ,しゃ,さめ,はぜ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鮹,18,,,,,Octopus,,しょう,そう,たこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯆,18,,,,,Type Of Herring,,ふ,ほ,いるか,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯏,18,,,,,Short Necked Clam,Dace,,,あさり,うぐい,,,,,,,,,,,,Chub,(kokuji),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯑,18,,,,,Yellow Fish (herring) Eggs (sushi),(kokuji),,,かずのこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯒,18,,,,,Flathead (fish),(kokuji),,,こち,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯣,19,,,,,Cuttlefish,,えき,,するめ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯢,19,,,,,Salamander,Female Whale,げい,,さんしょううお,,,,,,,,,,,,,Small Fish,Old Person's Teeth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯤,19,,,,,Large Mythical Fish,Roe,こん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯔,19,,,,,Mullet (fish),,し,,ぼら,とど,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯡,19,,,,,Herring,,ひ,,にしん,はららご,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰺,22,,,,,Horse Mackerel,,そう,,あじ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯲,19,,,,,Loach,Lamprey,,,どじょう,,,,,,,,,,,,,(kokuji),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯱,19,,,,,Fabulous Dolphin-like Fish,Killer Whale,,,しゃちほこ,しゃち,,,,,,,,,,,,(kokuji),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鯰,19,,,,,Fresh-water Catfish,(kokuji),ねん,,なまず,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰕,20,,,,,Shrimp,Prawn,か,,えび,,,,,,,,,,,,,Lobster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰔,20,,,,,Flatfish,Turbot,かん,,かれい,たら,,,,,,,,,,,,Cod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰉,20,,,,,Sturgeon,,こう,,ちょうざめ,ひがい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰓,20,,,,,Gills,Gill Slits,さい,し,えら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰌,20,,,,,Loach (fish),,しゅ,しゅう,どじょう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰆,20,,,,,Spanish Mackerel,,しゅん,,さわら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰈,20,,,,,Sole,Flatfish,ちょう,とう,かれい,,,,,,,,,,,,,Flounder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰒,20,,,,,Abalone,Puffer Fish,ふく,,あわび,ふぐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰊,20,,,,,Herring,,れん,,にしん,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰄,20,,,,,A Type Of Fish,,い,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰮,21,,,,,Sardine,,おん,,いわし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰛,20,,,,,Sardine,,おん,,いわし,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰥,21,,,,,Widower,Unmarried Man,かん,こん,やもめ,やもお,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰤,21,,,,,Yellowtail,,し,そう,ぶり,はまち,,,,,,,かます,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰡,21,,,,,Type Of Fish,Mullet,りゅう,る,ぼら,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰰,21,,,,,Sandfish,(kokuji),,,はたはた,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鱇,22,,,,,Anglerfish,,こう,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鰲,22,,,,,Huge Sea Turtle,,ごう,,おおがめ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鱆,22,,,,,Octopus,,しょう,,たこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
